gene	log2fc	pval
FLJ46875	-0.09710936765538847	0.16041186629747944
GCFC2	-0.07832552075501376	0.16047571225176957
NYNRIN	0.1972081223947333	0.16051275117541308
FCHSD1	-0.08275878124373381	0.16053645078011053
KRT19	0.1431375076691772	0.16058222109064296
FLT4	0.05681294033458517	0.16063134516129857
SLC22A15	-0.1475569152167946	0.16069961318631626
CACNB2	-0.1871562424899782	0.16071535133451967
ZCCHC2	0.09135384604322994	0.16073798494919475
ZNF280B	-0.13170634717919683	0.16079831816284434
ZC3H6	-0.14078844273558921	0.16079995540808054
IQSEC3	-0.25473625567857017	0.16080709593467263
WDR77	0.06183363266854869	0.16092068622762565
UBE2V2	-0.061016026986214555	0.1611461451835153
CEBPZ	-0.05959752786341177	0.16121850223176634
RWDD2B	-0.08357626561403286	0.16126739520297353
TMEM206	0.11918773886466028	0.16128868638596355
IFI44L	0.44931604832268146	0.16135190533363272
LOC101928230	-0.23504053519172796	0.1613889558870012
HIST1H2BK	0.17698420191165454	0.1614012223046155
FAM71E1	-0.0839339762405995	0.1614315269206619
PLEKHA3	0.0515925679573872	0.1616633781475492
ADRB1	-0.281018722490602	0.1617317334426663
STAM	0.09764090150501836	0.16173283498941768
SLC22A5	0.06348983628446447	0.16173649954335637
RP11-1094M14.11	-0.13286743822618696	0.1618868860985814
GPAM	0.12907058535713833	0.1618980591881352
DHTKD1	0.10490790385025228	0.16195020124783352
SAFB	0.08059969360212804	0.16201551455716584
LTF	0.3497765821892198	0.16204222790582098
SEP15	-0.03855681298871971	0.16204716972379807
SLC6A20	0.2728548296998783	0.1620700508980244
LOC100129722	0.07230978495175666	0.1621274500708744
GLO1	0.04531284088345622	0.1621531595236672
XAB2	-0.12008876346428554	0.16218775273783628
KIAA1328	-0.07929485906516387	0.16228843573041277
MOXD1	0.259016563552005	0.16229771096884693
TM9SF2	0.052957245614033255	0.16230771233500146
HECW2	-0.33016889212531453	0.16234591227962053
NUMB	0.14702733962657	0.16242441251349113
EIF3E	0.03422912904761688	0.16251355843945328
CDK18	0.17929729830074947	0.1625711341270984
CDC27	0.050452176159147655	0.16257584391331306
SLA	0.23099715982581426	0.16270588271582925
CSPG5	0.16439312892919933	0.1628147608068963
RSRC1	0.0739377684385989	0.16326218022410932
SERTAD1	-0.11606293106704335	0.16342843799881165
FOXN3-AS1	-0.11089249930513478	0.16348248292360162
FLJ37035	-0.11909251972180801	0.16348667641454778
AIMP2	-0.042069573208024735	0.16351274425354684
UFD1L	-0.0778092343107808	0.16352354190878632
MAN2B2	-0.08766654340851865	0.1635429806053315
RAP2C-AS1	-0.13909867602568848	0.16357250467032258
ADO	-0.0688909926942376	0.16362590024665913
XPO5	-0.09087607948934817	0.1638357471942363
LTBP3	-0.16038675780701972	0.16384135329980773
HBEGF	0.22272984728759937	0.16392178826975745
SNX1	-0.10053148287155445	0.1639874714236453
RPL23AP32	-0.09170225439849933	0.16403016301237233
SLCO4C1	0.2146883018872181	0.1641521707442114
CCDC3	-0.3126253205582703	0.16417748427845985
USP42	0.07347724475000028	0.16422126295660366
FLRT1	-0.20974567698183133	0.16439962334560834
GOPC	-0.0727865214053871	0.1644765871240042
IMPDH1	-0.1048645507568935	0.16456923968240111
SLC38A7	0.08361439357581801	0.16459781442370477
ADAM8	0.11226481006140432	0.1646658849525829
WDR26	0.04855343265037604	0.1647168716949895
SDAD1	-0.09860085417919429	0.16482940715087843
FRG1B	0.16258898228696506	0.16486193473637692
GRIN2C	0.09674409330263245	0.16494666401955074
ZNF324B	-0.1198552139523823	0.1650434300409412
NUMA1	-0.08286359835213197	0.1650780604172707
KIF26A	-0.2411437331491264	0.16520763285420997
APH1B	-0.15575645788283055	0.16532273590065333
RHOV	0.1688500174448624	0.1653459718945834
PRKRA	-0.04990951959461576	0.16535961297527288
RANBP6	-0.07932672695488918	0.1653912855480662
C4orf3	-0.08053135341478956	0.1654689154835188
SLC27A1	0.16603743139473526	0.16553022788595276
ZNF610	-0.19459331179323325	0.16562624276920795
MPZ	-0.13943303991102773	0.16591546115030686
LYAR	0.15637019783145512	0.1659205134457925
CELF2	-0.18727701988095546	0.1659944332058624
EBPL	0.1154989732593954	0.16607565922165382
SPATA6L	-0.14390742702568815	0.1660873563734541
RPS6KC1	-0.07627708021240487	0.16625862503467037
RP11-1260E13.2	-0.29306393752944704	0.16628043551926625
EPN3	0.22072845860150192	0.1662930035946776
PSPC1	0.1021997135808217	0.1663254413956723
SLC25A44	-0.05439740714911778	0.1663764370747775
FAM209B	-0.11368352026879602	0.16638767474584404
GRTP1	0.2141785034517527	0.1664412349820615
BBIP1	0.03897418551378351	0.16649476137106087
DNAJC13	0.051976967896617765	0.16660528476020758
KIAA0513	-0.09971530127882211	0.1666596970342501
BMS1P5	0.1579791789937346	0.1667138360672885
MDH1B	-0.2775826671748147	0.1667395893730879
LINC00478	-0.25431525194486415	0.16678580618580618
CYB561D2	-0.11909782684899284	0.1668012051080267
MAP3K15	-0.14781852961278563	0.16680834562679608
IMMP2L	-0.12938789749060042	0.1668323597097944
FOXRED2	-0.2032650444630324	0.16690632645229697
RNF19B	0.10354645216226999	0.1669157929574246
LOC102724156	-0.14528199630826766	0.16693089549191542
CPA4	0.39727831450751694	0.1672202418625249
NARS2	-0.08042346760839081	0.16722332281650748
GPT2	0.16061353217167884	0.16722413476832143
CERCAM	-0.18452791075563812	0.16738287580596795
LOC101927811	0.13515390012531459	0.16738376655799228
C17orf97	0.19548225333646485	0.16741728573286518
TMEM116	-0.09183874654260471	0.1674790028436201
INPP5B	-0.13756793578320625	0.1675873358747077
PLA2G2A	0.4267073879360872	0.1676147698035215
KCNQ4	0.27024395853007377	0.16785676006503678
NAPG	-0.06764860079573687	0.1680874435108457
PSG9	0.4973969514404768	0.16819834158909006
JMJD8	-0.06780840025564316	0.16826004750035814
DGKZ	-0.10498507894611464	0.1684317691809467
PSMB2	-0.07228940273809492	0.16844685836695836
ZBED3	-0.09674414333270676	0.16846241710715673
P4HA1	0.17232799729072568	0.16853313972428532
FANCG	0.09104285725000061	0.16858048483593863
QPRT	0.21532138489661445	0.16858645909858527
DDX41	-0.09123921950814307	0.16868626673806567
EVC	0.11401728096240493	0.16875498341432799
SPX	0.34411476195112556	0.16882260097722226
RP4-740C4.7	0.14160201470488776	0.16882577333436247
FAM98B	0.06392015765914749	0.16892669085476164
TMEM56	0.1180106023533849	0.16892722709820815
FGFR1OP2	0.15406441844298335	0.16893643455879376
EIF4E2	0.0922846712719263	0.1689468628247351
PGM3	-0.08369571795613773	0.169077810137048
SERINC3	0.044149560971174395	0.169084526220611
ZNF528	-0.12790121114473507	0.16927781956677657
RNASEH2A	-0.0860562422268174	0.169297877145257
FAM175B	0.07345250413784044	0.16946515644867555
RP11-498E2.7	0.14341408484335805	0.16948133177419106
TRHDE-AS1	0.22005209454260566	0.1695219436170362
FDX1	0.07962932752506191	0.16952650727181223
RNF6	-0.07280746026942353	0.16953253442265726
C4orf32	0.11954594168796717	0.1695686632085052
EMC1	-0.06537420583207876	0.16959106427726947
PANK4	-0.10147976668796943	0.16970454961041329
PLEKHN1	0.0776111488652882	0.1697478405648223
FAM218A	-0.24048963665852163	0.16978205665631577
RP11-448A19.1	-0.11085473273308466	0.169924196556253
LOC100132057	-0.18103436444799392	0.16997367236942212
IL13RA2	-0.3650034100820765	0.17003625606684117
LYST	-0.1498895357249328	0.17004023063261076
CCDC167	-0.11917658389035068	0.17011332297876272
DAXX	0.1267290082293222	0.17011706628849996
FUT6	0.21381545280701797	0.1701242149319976
TBCA	-0.054310996967412706	0.17026140342533577
NDUFA5	-0.07753655426691886	0.17033831942716682
RSAD1	-0.07516163871741455	0.17038117361954797
KRT10	-0.064143325971175	0.17039453341676966
MKNK2	0.08314882650376276	0.17040998143223635
CTSH	0.2330140315357152	0.17042603728398922
TANC2	-0.0760775107832039	0.17045472458924124
LOC102724316	-0.14636579827192975	0.17069309486837597
TMEM144	0.16401524438471426	0.17095147281567702
RIPPLY3	-0.17463201855388544	0.17099136195690273
NAGA	-0.09722584024185643	0.17106336910465306
NAT9	-0.08422997672368027	0.17109116195228602
PCYT1A	0.04486269651002317	0.17116017046226317
ZCCHC8	0.07652183176002403	0.17128167824484633
CCDC68	0.22527635773872223	0.17134596963474097
CENPW	0.1353497231754428	0.1714012940057822
LOC283075	0.19229269879511346	0.1714715096010207
SSC5D	-0.2585830657575201	0.17147787651332083
PRMT9	-0.07423043062594203	0.17149338441050543
ZW10	0.10492399419548804	0.17151424516135141
RNF141	0.09583543845802467	0.17158186026508745
TNIK	-0.13147450115037707	0.1715967199935675
ANXA3	0.15348127340225481	0.17167268982306066
KIF5B	0.06048129827067861	0.17170380944443733
SMIM2-AS1	-0.21913872076065033	0.17192677211664945
PTPLA	-0.10289247461466466	0.17197046952790573
LMTK2	0.06354052567042245	0.17201636073463497
ATP8B3	-0.1571633206284453	0.17203271744794366
MT1HL1	0.15166149778195148	0.1720476915143523
FUT3	0.25072109962719047	0.1720523880289304
CUL4A	0.07028493765037247	0.17211159076641358
TMEM170B	-0.10982859292418823	0.17213429928864551
ARHGEF10L	-0.09878984070802588	0.17216526887336522
PDE7A	0.12916116988471416	0.1722882265769787
CRYM	-0.14663576247242993	0.1722952642965777
PTX3	0.3167959414981203	0.1723795109688291
GPR183	0.22092699854010078	0.17262776447414147
TARSL2	-0.10658781538533901	0.17262886706676192
SPC25	-0.36513662649561773	0.17267902493767598
RP3-525N10.2	-0.37923183707957264	0.172709790245266
FGFBP3	-0.17273155424310804	0.1727942544751164
TTC27	0.10578129931202795	0.17294010672743113
STRIP2	0.21525942910526208	0.17302568338523847
TRIM44	-0.051395341879699075	0.17304917797587796
ZNF662	-0.07936654206516458	0.17306072189886781
PANK2	-0.047351659718041006	0.17307855278211381
KIF20B	0.11247481286090455	0.17314341560949587
CTU2	-0.05765920998496288	0.1731487960323073
NECAB2	-0.20357154489975038	0.1732083997344822
ENOSF1	-0.21932310720175785	0.173292623862223
FBXW12	-0.06475067548433522	0.17329943870461692
ZNF93	0.1287199677525077	0.17330873555489118
EPS15	0.03582348164160365	0.17347940250498173
LOC100289019	-0.1684201404279495	0.17362150287615025
GYS1	0.12013323679887478	0.17362467481522464
PAMR1	-0.24611235142042442	0.17379750800239105
TARBP1	0.07920899924435965	0.17380195826619965
SPEN	0.04798097744360419	0.17387032851267548
WFDC21P	0.27253450831829795	0.1738886529756745
POLR3F	0.09857512917105105	0.17394301895752706
CDHR2	-0.16997213883959628	0.17396643567207618
SRSF7	-0.05593304011277844	0.1740058461248689
AKR1B1	-0.09970437359649154	0.17400735037537607
ATP5SL	0.06440382179198423	0.17407313033535965
PIP5K1B	0.21485998556014874	0.174074182988875
LAMTOR5	-0.05141585932957149	0.1740951895667843
ALAS2	0.33681109556077615	0.17419738258885303
ABCC3	0.18205062289787222	0.17440023061063353
PCSK9	-0.09860583136904744	0.17440399320493216
ABCA1	0.1597998521284456	0.17442635543201548
KANSL2	-0.07620662613345708	0.17446047052354843
GGH	0.1329563128439819	0.17476281377896324
FAM110C	0.12282348771177709	0.17485581543514428
RPGRIP1L	-0.1582224297355923	0.17497514933639516
FAM179A	-0.25873787942355975	0.1750067089065973
FJX1	0.15814740548934836	0.17536764320842213
TMEM65	-0.07843323892857157	0.1754116011207387
MTCH1	-0.030663601134088836	0.175450144486348
DOK4	0.07174481822054979	0.17552183798970464
ACN9	0.16269855900313335	0.17560096075390222
NECAP2	0.08482998328321045	0.1758906126698384
ABCD4	0.06009560386403656	0.17592374068089017
ZUFSP	-0.08612281616478512	0.1760277270764174
ANPEP	0.2349254225889723	0.17604586230634856
POMGNT1	0.07324695092856892	0.17607995704676463
FCER1G	0.3114474455939842	0.17619568200614252
PAQR5	0.19733640942731956	0.17622031552204648
DUXAP10	0.2696585074047606	0.17630726642466946
GRIN1	0.05773590244235294	0.1763437105236921
KAL1	0.26172011777443593	0.17656523198278826
DTX4	0.12440073794987505	0.17661414072648454
CSNK1G2	0.06958383561716097	0.17672805554632506
ATP6V0A2	-0.10556668755701715	0.17677003797378965
NCL	0.08224709593985047	0.17692754948003458
OSGEPL1	-0.07653538685275763	0.17695076018532885
NIT1	-0.076099331288221	0.17699143069539777
ADAM15	0.06923043474435708	0.1771044200841118
FAM122A	-0.08822271032080131	0.177219495370899
CTD-2287O16.5	-0.18541235087907637	0.17732313385597356
BCDIN3D	0.09201206747055313	0.1774998270460842
GPSM2	-0.04787361925125211	0.17764954409489853
CEP57	-0.07107837221240665	0.1777876326303453
NAV1	-0.1527356522236829	0.1778747189678056
KRT8	0.16456022296365447	0.17793341392899642
C16orf74	0.05819032942794511	0.17796086390111204
CBLC	0.1834422859398499	0.17798994938516183
SMEK1	0.11875344774999697	0.1780517532560243
CD99	-0.10710460714912173	0.17812511260713787
C19orf66	-0.07912425255576672	0.17813563064976065
TRMT1L	-0.12827504489787067	0.17837029551047326
PERP	0.03998833223684173	0.17839054584183534
LOC284926	0.12628735398370505	0.1784358131138019
F10	-0.2674274165607784	0.17860022780871745
RP11-196G18.23	-0.17408378360401144	0.17886583247077795
EIF5A2	-0.09613595038157996	0.17891815691659246
DOLPP1	0.1141160678295714	0.1789352331636597
RP11-803D5.4	0.2581235819141616	0.17893990609119387
PLEKHA8P1	0.16100553453070532	0.17894755781675462
RP11-308D16.4	-0.10599396305952347	0.17897331577309766
CDCP1	0.13789770449185923	0.17907301389516056
MRC1	-0.2665195069335855	0.17915836230538887
ARFGAP2	-0.07002788567481488	0.17922594740727446
ITGB7	0.19483665595363142	0.17927505271016364
RP11-2E11.9	-0.20993195675125342	0.17938687881081142
CNKSR1	-0.09963265585902015	0.17943719518431528
ITM2C	-0.17818132753132865	0.17947583741317502
KANK2	0.15224546628634172	0.1795019824603811
TMEM262	-0.07290752667041644	0.1795771167845277
CA2	0.20444433906955162	0.17971345634982877
RP11-53O19.3	-0.09901989394674082	0.1797247323316383
WDR37	-0.06718538694924803	0.17975138551600278
ITGA1	-0.24450742553070448	0.17976698523465645
FAM96B	-0.08105056367167407	0.1797973338456293
SEC61G	0.0690085561528857	0.17988411323705372
SPRR3	-0.46044367316165324	0.1799169339759473
RP13-1032I1.7	-0.12422815765225792	0.17993029342763095
EYA3	0.05603156897744377	0.17993686197209652
NPY	-0.3961114959260623	0.17997808617936667
WDR55	-0.056966613048871295	0.18002300520789882
MT1G	0.17850950397243004	0.1800617292438666
RP4-581F12.1	0.12630536544924986	0.18007063277085888
ANKDD1A	0.25090613598433364	0.18011071667120832
POLR3A	0.07038312431203053	0.1801553956747256
CD151	0.13047325895551687	0.18025453660833432
TMPRSS4	0.38981851964912195	0.1808134476237971
FGD3	0.11884265467105148	0.18082772301518402
WRN	0.09500306370301281	0.1810810619867555
USP7	-0.0485847059335871	0.18108118021135933
MOB4	0.07517252790726836	0.1811576683689391
DERL2	0.05339275044486058	0.18131276974023686
MVP	0.1203339215125343	0.18151493297176569
SF3B1	0.040172073283201826	0.1815365222237196
ZNF320	-0.05787460777568754	0.1816614712922409
KIAA1549	0.11359834856767215	0.1817123408854493
PARN	0.0648183501265649	0.18171943342827973
NGLY1	-0.07612257421051893	0.18181138318696455
LRRC58	0.11220349138534047	0.1818450554456708
ZNF552	0.09023480326817257	0.18185360953369373
SFTPD	-0.20794714721929974	0.1818882383258995
DHRS7	-0.05190732403508669	0.18191106416875832
ENAM	-0.2033937988884702	0.18192873546358304
AHSA2	-0.0838372063251871	0.18200121186571194
POLI	-0.11711054455889425	0.18201738096293738
SLAIN1	0.08177900984273201	0.18205898561603825
GRIK5	-0.07109154939160423	0.18209835601839283
KIFAP3	-0.06516621532769307	0.18210177472736472
DYNC1I2	0.07753045671679892	0.18212883684417133
LOC284014	-0.20874130298809668	0.1822308900996253
GDI2	0.027369451372171838	0.1822646751423143
SMIM22	-0.09442210906578907	0.18229458292461775
BCR	-0.10277097986215544	0.1824378261351308
NECAP1	-0.10245139255451541	0.1825966496392459
MDGA1	0.07825126812092886	0.18260590970025944
NEK1	-0.12075668920363647	0.18263695047282663
HYPK	-0.09630855639223057	0.18265680873478218
DPP4	-0.21715485734273088	0.18267860956952525
TROVE2	0.08589856399373197	0.18276090539226988
DNAJC3	-0.034197151140348936	0.18295864506433981
SEMA3E	-0.34967685686842387	0.18297970129191665
MCUR1	-0.09307056562342986	0.18303336987696867
CCDC25	-0.08845158602756875	0.18303944671663006
SEC61B	0.07101950751253305	0.18317119707146765
FAM13A-AS1	-0.11431678515977506	0.18331598356602152
BCL9L	0.1169753135852103	0.18338132004182733
KRTCAP2	-0.05357881828320821	0.18340059380318097
CXCR5	-0.059946829501254406	0.1834017925605611
LINC00472	0.22111677706265898	0.18351107356637372
SS18	0.08365144681578762	0.1835770584692796
RNPC3	-0.07537125919235876	0.1836755830333747
SMAD6	0.14176848857831637	0.18383975703175856
TM4SF4	-0.31919748651691826	0.18385554162957382
ATP1B3	-0.0766161962656593	0.18388062577389366
KNTC1	-0.09300272759774408	0.18390361073097897
PLEKHO2	0.1418824655870914	0.18393262216856185
DHDH	-0.10551108043420854	0.18395096103122827
CCDC67	-0.44052686327443613	0.18404177649298434
METTL14	-0.055473422625944124	0.18410211993596384
RBM43	0.11471005722869965	0.18413596782673508
PDGFRA	0.2628443938057625	0.18421921563016314
HAAO	0.1194503118189223	0.18431573898494377
MED4	-0.07512117303634369	0.18436353160185312
DDX21	0.1070356985964942	0.1844022075059603
TECR	-0.10113193206453452	0.18443215609275126
RAE1	-0.07404948538972889	0.18446246203238964
SNX29	0.13365113440225684	0.18466467324361774
MIER3	0.09025138711090541	0.18472809026208611
ZNF557	-0.17690835239849356	0.18472832121668267
LOC101926907	-0.11896466017230534	0.18473800406248372
FXR1	0.0588141290726778	0.18477258639435432
ZBTB1	0.1170594613308289	0.18481925653841544
CYBA	0.19328267703508573	0.1848951627883661
MCM8	0.10420516132644142	0.18492912182023963
PIK3IP1	0.14374877666040398	0.18508922067065475
SLC12A6	0.052199118688600166	0.185096341604187
AGAP9	0.15056585056014793	0.1852351087373471
RPS6	-0.021409328677943762	0.18523901908508222
BPHL	0.0961597070300737	0.18533882681883113
COX19	0.08137445913095487	0.18549138657453706
FABP5	-0.19321286811904592	0.18551324537320293
RAB11FIP4	0.14338967264473546	0.18554693780142037
USP32	0.0822961089793246	0.18574678017275817
C21orf15	0.12893215218608933	0.1859081957016849
NLGN2	-0.15251116543044674	0.18594912420124513
ATXN7L3B	0.06866689602130194	0.18596599855323787
BLOC1S4	0.1267938402512545	0.18600645931217866
MARK4	-0.08250057457957283	0.18609010091540634
SLC7A1	0.04508657211152922	0.1861618087147029
B4GALNT3	-0.1504434869987481	0.18621328638164142
ASGR1	-0.10945153598245572	0.18627820844138576
CA5BP1	-0.11567870486967369	0.18635528774539142
ITGA5	0.11626158784398122	0.1863632237404526
GTF2H5	-0.07936149063533904	0.1863861118338129
ZBTB11-AS1	-0.08536252572869785	0.18650412888311235
BNIP1	-0.11025208878257864	0.1865355700420203
LYPLA2	0.07217568810024844	0.18653562067061233
FAM122B	-0.09413909503696694	0.18655756234122453
BICD2	0.06590167049937534	0.1865680992304862
HLA-DRB6	0.19477674092731512	0.18657149702200532
